site,monte,council,date,in_out,shrub_tree,section,Erica scoparia,Daphne gnidium,Stauracanthus boivinii,Erica sp.,Calluna vulgaris,Erica australis,Cistus salvifolius ,Genista triacanthos ,Arbutus unedo,Lavandula stoechas,Phillyrea angustifolia,Genista tridens,Quercus suber,Thymus baeticus,Phillyrea latifolia,Teucrium fruticans ,Ruscus aculeatus,Ulex borgiae,Quercus canariensis,Pinus pinaster,Pistacia lentiscus ,Erica arborea,Cistus crispus,Smilax aspera,Phlomys purpurea,Quercus lusitanica,Olea europaea,Crataegus monogyna,Rubus ulmifolius ,Myrtus communis,Viburnum tinus,Adenocarpus telonensis,Calicotome villosa ,Genista tridentata,Dittrichia viscosa,Pyrus bourgaeana,Ilex aquifolium ,Halimium halimifolium,Dorycnium pentaphyllum,Ceratonia siliqua,Cistus albidus,Cistus populifolius,Quercus pyrenaica,Lithodora prostrata,Cytisus striatus,Rosa sempervirens,Asparagus aphyllus,Cistus ladanifer,Chamaerops humilis
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,11.8,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,13,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,13.2,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,14.4,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,14.6,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,15.4,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,15.8,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,17.7,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,18.2,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,1,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,1,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,1,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,2.5,,3.2,,20,,0,,,0.7,,0.9,20,,,0.5,,,,,10.4,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,0,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,3.2,,3.4,,20.4,,0.2,,,1,,1.3,20.3,,,0.7,,,,,11.2,,,,,,4,,,,,,,,,,,,,,,,,,,,,1.1,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,4,,7.9,,20.5,,4.7,,,2.5,,,,,,1.8,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,5.2,,8.3,,21.3,,5.3,,,2.6,,,,,,1.9,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,8.4,,9.1,,21.9,,9.9,,,5.2,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,9,,9.8,,23.4,,10.7,,,5.8,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,10.6,,12.9,,,,14.8,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,10.9,,13.1,,,,15.7,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,13.1,,14.1,,,,16.2,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,14.8,,14.9,,,,17.1,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,20,,15.7,,,,17.6,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,21.6,,16.4,,,,17.8,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,23,,16.9,,,,18.2,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,25,,17.5,,,,18.7,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,,,19.8,,,,19.3,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,,,20.2,,,,19.6,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,shrub,2,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,inside,tree,2,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,0,,2.1,,9.1,,,,,8.9,,1.4,,,,15.6,,,,,21.8,,,,,,8.2,,,,,,23.1,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,0.7,,2.3,,9.3,,,,,9.2,,1.7,,,,15.7,,,,,22.2,,,,,,8.4,,,,,,23.3,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,2.6,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,2.8,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,1,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,1,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,1,,,,,,,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,1,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,4.4,,,,,,3.9,,,,,11.1,,,,,,,,,15.4,,,,,,,,24,,,,7.8,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,5.1,,,,,,4.1,,,,,11.4,,,,,,,,,17.6,,,,,,,,24.5,,,,8.7,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,9.3,,,,,,11.9,,,,,19.4,,,,,,,,,20.5,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,9.9,,,,,,14.8,,,,,20.2,,,,,,,,,20.7,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,,,,,,,,,,,,21,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,,,,,,,,,,,,21.4,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,shrub,2,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caheruelas4,Monte_Caheruelas,Tarifa,08/04/2016,outside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,0,,,,,,2.2,,,,,0.6,4.1,,10.2,,,,,,,9.4,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,0.7,,,,,,2.5,,,,,0.8,4.2,,10.4,,,,,,,9.7,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,8.2,,,,,,11.7,,,,,,4.9,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,8.9,,,,,,12,,,,,,5.2,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,10.2,,,,,,13.5,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,10.8,,,,,,14.3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,12.6,,,,,,18.5,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,14,,,,,,19,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,14.7,,,,,,21.4,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,16.7,,,,,,24.6,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,tree,1,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,2.5,15.1,16.5,,,,3.4,,,,,12.1,8.8,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,3.8,15.3,16.6,,,,3.6,,,,,12.4,8.9,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,6.4,,16.8,,,,16.2,,,,,24.9,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,7.1,,17,,,,16.5,,,,,25,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,9.2,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,10.2,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,15.2,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,15.8,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,18.3,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,19.6,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,shrub,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,inside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,15.4,,19.1,,,,3.9,,,,,23.6,23.4,,,,,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,18.1,,19.5,,,,4.15,,,,,24,23.5,,,,,,6.5,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,19.1,,21.3,,,,4.9,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,20.5,,21.7,,,,5,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,21,,22.8,,,,18.4,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,21.5,,23,,,,18.8,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,24.7,,,,,,19.4,,,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,25,,,,,,19.9,,,,,,,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,1,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,tree,1,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,0,23.6,3.1,,20.9,23.7,4.2,,,15.6,,0.3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,1,24.1,3.4,,21.6,24,5,,,15.9,,3.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,1.4,,3.6,,,24.3,6.2,,,,,7.7,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,2,,3.8,,,24.4,6.3,,,,,8.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,12.4,,5.8,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,13.3,,6.1,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilanes,Monte_Los_Gavilanes,Jimena de la Frontera,27/04/2016,outside,shrub,2,14.9,,16.9,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
