site,town,lat,long,altitude,inside,shrub_height,species,acronym,shrub_tree,cover,presence,damage,palatability,resprouter,Herrera_type,Coca
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Lavandula stoechas,Lavastoe,shrub,0.3999999999999986,1,0,5,0,1,1
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Erica scoparia,Ericscop,shrub,0,0,NA,5,1,1,1
Mogea_Luenga2,Los_Barrios,36.26671,-5.55782,250,0,1,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ulex borgiae,Ulexborg,shrub,1.3000000000000007,1,0,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus canariensis,Quercana,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pinus pinaster,Pinupina,shrub,0,0,NA,5,NA,NA,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus canariensis,Quercana,tree,6.699999999999998,1,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus suber,Quersube,tree,15.8,1,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica scoparia,Ericscop,shrub,0.7,1,0,5,1,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Stauracanthus boivinii,Stauboiv,shrub,0.2,1,0,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus suber,Quersube,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,bare,Bare,tree,27.700000000000003,1,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Viburnum tinus,Vibutinu,tree,0,0,NA,2,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Teucrium fruticans,Teucfrut,shrub,2.5499999999999985,1,0,2,NA,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Rubus ulmifolius,Rubuulmi,shrub,1.5999999999999996,1,0,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Rosa sempervirens,Rosasemp,shrub,5.900000000000004,1,0,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pistacia lentiscus,Pistlent,shrub,2.4999999999999982,1,0,5,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phillyrea latifolia,Phillati,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phillyrea latifolia,Phillati,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista tridens,Genitrids,shrub,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica arborea,Ericarbo,shrub,13.199999999999994,1,0,5,1,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Daphne gnidium,Daphgnid,shrub,0,0,NA,6,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus salvifolius,Cistsalv,shrub,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Calluna vulgaris,Callvulg,shrub,0,0,NA,3,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Arbutus unedo,Arbuuned,shrub,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Crataegus monogyna,Cratmono,shrub,2.700000000000003,1,0,3,1,2,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Erica arborea,Ericarbo,tree,1.1,1,NA,5,1,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus populifolius,Cistpopu,shrub,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Phlomys purpurea,Phlopurp,shrub,5.799999999999997,1,0,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,Lavandula stoechas,Lavastoe,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24806,-5.57465,191,1,2.5,bare,Bare,shrub,26.6,1,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pinus pinaster,Pinupina,shrub,0,0,NA,5,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus suber,Quersube,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ulex borgiae,Ulexborg,shrub,2.1499999999999986,1,0,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pistacia lentiscus,Pistlent,shrub,2.3999999999999986,1,0,5,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Arbutus unedo,Arbuuned,shrub,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Stauracanthus boivinii,Stauboiv,shrub,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus suber,Quersube,tree,40.9,1,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Calluna vulgaris,Callvulg,shrub,0,0,NA,3,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Lavandula stoechas,Lavastoe,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Rubus ulmifolius,Rubuulmi,shrub,15.200000000000005,1,1,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus canariensis,Quercana,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phillyrea latifolia,Phillati,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phlomys purpurea,Phlopurp,shrub,8.249999999999996,1,0,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus salvifolius,Cistsalv,shrub,1.4999999999999996,1,0,4,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus populifolius,Cistpopu,shrub,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista tridens,Genitrids,shrub,0,0,NA,3,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica scoparia,Ericscop,shrub,0,0,NA,5,1,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Teucrium fruticans,Teucfrut,shrub,5.149999999999993,1,1,2,NA,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,bare,Bare,tree,9.1,1,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,bare,Bare,shrub,15.2,1,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Viburnum tinus,Vibutinu,tree,0,0,NA,2,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Rosa sempervirens,Rosasemp,shrub,0,0,NA,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phillyrea latifolia,Phillati,tree,0,0,NA,2,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Daphne gnidium,Daphgnid,shrub,0.15000000000000213,1,0,6,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Erica arborea,Ericarbo,shrub,8.150000000000004,1,0,5,1,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Palancar,Los_Barrios,36.24796,-5.57484,184,0,1.5,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Ulex borgiae,Ulexborg,shrub,5.800000000000001,1,0,3,1,1,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Pistacia lentiscus,Pistlent,shrub,5.299999999999999,1,0,5,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Genista tridens,Genitrids,shrub,1.1000000000000005,1,0,3,1,1,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Myrtus communis,Myrtcomm,shrub,0.5,1,0,2,NA,2,2
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Puertollano,Tarifa,36.11932,-5.63152,169,1,1.5,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
